"Date","state","Series"
210,"WA","1"
210,"WI","0"
210,"WV","0"
210,"WY","0"
217,"AK","0"
217,"AL","0"
217,"AR","0"
217,"AZ","1"
217,"CA","1"
217,"CO","1"
217,"CT","1"
217,"DE","1"
217,"FL","0"
217,"GA","1"
217,"HI","3"
217,"IA","0"
217,"ID","0"
217,"IL","1"
217,"IN","0"
217,"KS","0"
217,"KY","0"
217,"LA","0"
217,"MA","0"
217,"MD","0"
217,"ME","0"
217,"MI","0"
217,"MN","0"
217,"MO","0"
217,"MS","0"
217,"MT","0"
217,"NC","0"
217,"ND","0"
217,"NE","0"
217,"NH","0"
217,"NJ","0"
217,"NM","1"
217,"NV","1"
217,"NY","0"
217,"OH","0"
217,"OK","0"
217,"OR","0"
217,"PA","0"
217,"RI","0"
217,"SC","0"
217,"SD","0"
217,"TN","0"
217,"TX","0"
217,"UT","0"
217,"VA","1"
217,"VT","0"
217,"WA","1"
217,"WI","0"
217,"WV","0"
217,"WY","0"
224,"AK","0"
224,"AL","0"
224,"AR","0"
224,"AZ","1"
224,"CA","1"
224,"CO","1"
224,"CT","1"
224,"DE","1"
224,"FL","0"
224,"GA","1"
224,"HI","3"
224,"IA","0"
224,"ID","0"
224,"IL","1"
224,"IN","0"
224,"KS","0"
224,"KY","0"
224,"LA","0"
224,"MA","0"
224,"MD","0"
224,"ME","0"
224,"MI","0"
224,"MN","0"
224,"MO","0"
224,"MS","0"
224,"MT","0"
224,"NC","0"
224,"ND","0"
224,"NE","0"
224,"NH","0"
224,"NJ","0"
224,"NM","1"
224,"NV","1"
224,"NY","0"
224,"OH","0"
224,"OK","0"
224,"OR","0"
224,"PA","0"
224,"RI","0"
224,"SC","0"
224,"SD","0"
224,"TN","0"
224,"TX","0"
224,"UT","0"
224,"VA","1"
224,"VT","0"
224,"WA","1"
224,"WI","0"
224,"WV","0"
224,"WY","0"
231,"AK","0"
231,"AL","0"
231,"AR","0"
231,"AZ","1"
231,"CA","1"
231,"CO","1"
231,"CT","1"
231,"DE","1"
231,"FL","0"
231,"GA","1"
231,"HI","3"
231,"IA","0"
231,"ID","0"
231,"IL","1"
231,"IN","0"
231,"KS","0"
231,"KY","0"
231,"LA","1"
231,"MA","0"
231,"MD","0"
231,"ME","0"
231,"MI","0"
231,"MN","0"
231,"MO","0"
231,"MS","0"
231,"MT","0"
231,"NC","0"
231,"ND","0"
231,"NE","0"
231,"NH","0"
231,"NJ","0"
231,"NM","1"
231,"NV","1"
231,"NY","0"
231,"OH","0"
231,"OK","0"
231,"OR","0"
231,"PA","0"
231,"RI","0"
231,"SC","0"
231,"SD","0"
231,"TN","0"
231,"TX","0"
231,"UT","0"
231,"VA","1"
231,"VT","0"
231,"WA","1"
231,"WI","0"
231,"WV","0"
231,"WY","0"
238,"AK","0"
238,"AL","0"
238,"AR","1"
238,"AZ","1"
238,"CA","1"
238,"CO","1"
238,"CT","1"
238,"DE","1"
238,"FL","1"
238,"GA","1"
238,"HI","3"
238,"IA","0"
238,"ID","0"
238,"IL","1"
238,"IN","0"
238,"KS","0"
238,"KY","0"
238,"LA","1"
238,"MA","0"
238,"MD","0"
238,"ME","0"
238,"MI","0"
238,"MN","0"
238,"MO","0"
238,"MS","0"
238,"MT","0"
238,"NC","0"
238,"ND","0"
238,"NE","0"
238,"NH","0"
238,"NJ","0"
238,"NM","1"
238,"NV","1"
238,"NY","0"
238,"OH","0"
238,"OK","0"
238,"OR","0"
238,"PA","0"
238,"RI","0"
238,"SC","0"
238,"SD","0"
238,"TN","0"
238,"TX","0"
238,"UT","0"
238,"VA","1"
238,"VT","0"
238,"WA","1"
238,"WI","0"
238,"WV","1"
238,"WY","0"
245,"AK","0"
245,"AL","0"
245,"AR","0"
245,"AZ","1"
245,"CA","1"
245,"CO","1"
245,"CT","1"
245,"DE","1"
245,"FL","1"
245,"GA","1"
245,"HI","3"
245,"IA","0"
245,"ID","0"
245,"IL","1"
245,"IN","0"
245,"KS","0"
245,"KY","0"
245,"LA","1"
245,"MA","0"
245,"MD","0"
245,"ME","0"
245,"MI","0"
245,"MN","0"
245,"MO","0"
245,"MS","0"
245,"MT","0"
245,"NC","0"
245,"ND","0"
245,"NE","0"
245,"NH","0"
245,"NJ","0"
245,"NM","1"
245,"NV","1"
245,"NY","0"
245,"OH","0"
245,"OK","0"
245,"OR","1"
245,"PA","0"
245,"RI","1"
245,"SC","0"
245,"SD","0"
245,"TN","0"
245,"TX","0"
245,"UT","0"
245,"VA","1"
245,"VT","0"
245,"WA","1"
245,"WI","0"
245,"WV","1"
245,"WY","0"
252,"AK","0"
252,"AL","0"
252,"AR","1"
252,"AZ","1"
252,"CA","1"
252,"CO","1"
252,"CT","1"
252,"DE","1"
252,"FL","1"
252,"GA","1"
252,"HI","3"
252,"IA","0"
252,"ID","0"
252,"IL","1"
252,"IN","1"
252,"KS","0"
252,"KY","0"
252,"LA","1"
252,"MA","0"
252,"MD","0"
252,"ME","0"
252,"MI","0"
252,"MN","0"
252,"MO","0"
252,"MS","0"
252,"MT","0"
252,"NC","0"
252,"ND","0"
252,"NE","0"
252,"NH","0"
252,"NJ","0"
252,"NM","1"
252,"NV","1"
252,"NY","0"
252,"OH","0"
252,"OK","0"
252,"OR","1"
252,"PA","0"
252,"RI","1"
252,"SC","1"
252,"SD","0"
252,"TN","0"
252,"TX","0"
252,"UT","0"
252,"VA","1"
252,"VT","0"
252,"WA","1"
252,"WI","0"
252,"WV","1"
252,"WY","0"
259,"AK","0"
259,"AL","1"
259,"AR","1"
259,"AZ","1"
259,"CA","3"
259,"CO","1"
259,"CT","3"
259,"DE","1"
259,"FL","1"
259,"GA","1"
259,"HI","3"
259,"IA","0"
259,"ID","0"
259,"IL","3"
259,"IN","1"
259,"KS","0"
259,"KY","0"
259,"LA","1"
259,"MA","0"
259,"MD","0"
259,"ME","0"
259,"MI","1"
259,"MN","0"
259,"MO","1"
259,"MS","1"
259,"MT","1"
259,"NC","1"
259,"ND","1"
259,"NE","1"
259,"NH","0"
259,"NJ","1"
259,"NM","1"
259,"NV","1"
259,"NY","1"
259,"OH","1"
259,"OK","1"
259,"OR","3"
259,"PA","1"
259,"RI","1"
259,"SC","1"
259,"SD","1"
259,"TN","0"
259,"TX","1"
259,"UT","1"
259,"VA","1"
259,"VT","0"
259,"WA","3"
259,"WI","0"
259,"WV","1"
259,"WY","1"
266,"AK","0"
266,"AL","1"
266,"AR","1"
266,"AZ","1"
266,"CA","3"
266,"CO","1"
266,"CT","3"
266,"DE","1"
266,"FL","1"
266,"GA","1"
266,"HI","3"
266,"IA","0"
266,"ID","0"
266,"IL","3"
266,"IN","1"
266,"KS","0"
266,"KY","0"
266,"LA","1"
266,"MA","0"
266,"MD","0"
266,"ME","0"
266,"MI","1"
266,"MN","0"
266,"MO","1"
266,"MS","1"
266,"MT","1"
266,"NC","1"
266,"ND","1"
266,"NE","1"
266,"NH","0"
266,"NJ","1"
266,"NM","1"
266,"NV","1"
266,"NY","1"
266,"OH","1"
266,"OK","1"
266,"OR","3"
266,"PA","1"
266,"RI","1"
266,"SC","1"
266,"SD","1"
266,"TN","0"
266,"TX","1"
266,"UT","1"
266,"VA","1"
266,"VT","0"
266,"WA","3"
266,"WI","0"
266,"WV","1"
266,"WY","1"
273,"AK","0"
273,"AL","1"
273,"AR","1"
273,"AZ","1"
273,"CA","3"
273,"CO","1"
273,"CT","3"
273,"DE","1"
273,"FL","1"
273,"GA","1"
273,"HI","3"
273,"IA","1"
273,"ID","0"
273,"IL","3"
273,"IN","1"
273,"KS","0"
273,"KY","0"
273,"LA","1"
273,"MA","0"
273,"MD","0"
273,"ME","0"
273,"MI","1"
273,"MN","0"
273,"MO","1"
273,"MS","1"
273,"MT","1"
273,"NC","1"
273,"ND","1"
273,"NE","1"
273,"NH","0"
273,"NJ","1"
273,"NM","1"
273,"NV","1"
273,"NY","1"
273,"OH","1"
273,"OK","1"
273,"OR","3"
273,"PA","1"
273,"RI","1"
273,"SC","1"
273,"SD","1"
273,"TN","0"
273,"TX","1"
273,"UT","1"
273,"VA","1"
273,"VT","0"
273,"WA","3"
273,"WI","0"
273,"WV","1"
273,"WY","1"
280,"AK","0"
280,"AL","1"
280,"AR","1"
280,"AZ","1"
280,"CA","3"
280,"CO","1"
280,"CT","3"
280,"DE","1"
280,"FL","1"
280,"GA","1"
280,"HI","3"
280,"IA","1"
280,"ID","0"
280,"IL","3"
280,"IN","1"
280,"KS","0"
280,"KY","0"
280,"LA","1"
280,"MA","0"
280,"MD","0"
280,"ME","0"
280,"MI","1"
280,"MN","0"
280,"MO","1"
280,"MS","1"
280,"MT","1"
280,"NC","1"
280,"ND","1"
280,"NE","1"
280,"NH","0"
280,"NJ","1"
280,"NM","1"
280,"NV","1"
280,"NY","1"
280,"OH","1"
280,"OK","1"
280,"OR","3"
280,"PA","1"
280,"RI","1"
280,"SC","1"
280,"SD","1"
280,"TN","0"
280,"TX","1"
280,"UT","1"
280,"VA","1"
280,"VT","0"
280,"WA","3"
280,"WI","0"
280,"WV","1"
280,"WY","1"
294,"AK","0"
294,"AL","1"
294,"AR","1"
294,"AZ","1"
294,"CA","3"
294,"CO","1"
294,"CT","3"
294,"DE","1"
294,"FL","1"
294,"GA","1"
294,"HI","3"
294,"IA","1"
294,"ID","0"
294,"IL","3"
294,"IN","1"
294,"KS","0"
294,"KY","0"
294,"LA","1"
294,"MA","0"
294,"MD","0"
294,"ME","0"
294,"MI","1"
294,"MN","0"
294,"MO","1"
294,"MS","1"
294,"MT","1"
294,"NC","1"
294,"ND","1"
294,"NE","1"
294,"NH","0"
294,"NJ","1"
294,"NM","1"
294,"NV","1"
294,"NY","1"
294,"OH","1"
294,"OK","1"
294,"OR","3"
294,"PA","1"
294,"RI","1"
294,"SC","1"
294,"SD","1"
294,"TN","1"
294,"TX","1"
294,"UT","1"
294,"VA","1"
294,"VT","0"
294,"WA","3"
294,"WI","0"
294,"WV","1"
294,"WY","1"
301,"AK","0"
301,"AL","1"
301,"AR","1"
301,"AZ","1"
301,"CA","3"
301,"CO","1"
301,"CT","3"
301,"DE","1"
301,"FL","1"
301,"GA","1"
301,"HI","3"
301,"IA","1"
301,"ID","0"
301,"IL","3"
301,"IN","1"
301,"KS","0"
301,"KY","0"
301,"LA","1"
301,"MA","0"
301,"MD","0"
301,"ME","0"
301,"MI","1"
301,"MN","0"
301,"MO","1"
301,"MS","1"
301,"MT","1"
301,"NC","1"
301,"ND","1"
301,"NE","1"
301,"NH","0"
301,"NJ","1"
301,"NM","1"
301,"NV","1"
301,"NY","1"
301,"OH","1"
301,"OK","1"
301,"OR","3"
301,"PA","1"
301,"RI","1"
301,"SC","1"
301,"SD","1"
301,"TN","1"
301,"TX","1"
301,"UT","1"
301,"VA","1"
301,"VT","0"
301,"WA","3"
301,"WI","0"
301,"WV","1"
301,"WY","1"
308,"AK","0"
308,"AL","1"
308,"AR","1"
308,"AZ","1"
308,"CA","3"
308,"CO","1"
308,"CT","3"
308,"DE","1"
308,"FL","1"
308,"GA","1"
308,"HI","3"
308,"IA","1"
308,"ID","0"
308,"IL","3"
308,"IN","1"
308,"KS","0"
308,"KY","0"
308,"LA","1"
308,"MA","0"
308,"MD","0"
308,"ME","0"
308,"MI","1"
308,"MN","0"
308,"MO","1"
308,"MS","1"
308,"MT","1"
308,"NC","1"
308,"ND","1"
308,"NE","1"
308,"NH","0"
308,"NJ","1"
308,"NM","1"
308,"NV","1"
308,"NY","1"
308,"OH","1"
308,"OK","1"
308,"OR","3"
308,"PA","1"
308,"RI","1"
308,"SC","1"
308,"SD","1"
308,"TN","1"
308,"TX","1"
308,"UT","1"
308,"VA","1"
308,"VT","0"
308,"WA","3"
308,"WI","0"
308,"WV","1"
308,"WY","1"
315,"AK","0"
315,"AL","1"
315,"AR","1"
315,"AZ","1"
315,"CA","3"
315,"CO","1"
315,"CT","3"
315,"DE","1"
315,"FL","1"
315,"GA","1"
315,"HI","3"
315,"IA","1"
315,"ID","1"
315,"IL","3"
315,"IN","1"
315,"KS","0"
315,"KY","0"
315,"LA","1"
315,"MA","0"
315,"MD","1"
315,"ME","0"
315,"MI","1"
315,"MN","0"
315,"MO","1"
315,"MS","1"
315,"MT","1"
315,"NC","1"
315,"ND","1"
315,"NE","1"
315,"NH","0"
315,"NJ","1"
315,"NM","1"
315,"NV","1"
315,"NY","1"
315,"OH","1"
315,"OK","1"
315,"OR","3"
315,"PA","1"
315,"RI","1"
315,"SC","1"
315,"SD","1"
315,"TN","1"
315,"TX","1"
315,"UT","1"
315,"VA","1"
315,"VT","0"
315,"WA","3"
315,"WI","0"
315,"WV","1"
315,"WY","1"
322,"AK","0"
322,"AL","1"
322,"AR","1"
322,"AZ","1"
322,"CA","3"
322,"CO","1"
322,"CT","3"
322,"DE","1"
322,"FL","1"
322,"GA","1"
322,"HI","3"
322,"IA","1"
322,"ID","1"
322,"IL","3"
322,"IN","1"
322,"KS","0"
322,"KY","0"
322,"LA","1"
322,"MA","0"
322,"MD","1"
322,"ME","0"
322,"MI","1"
322,"MN","0"
322,"MO","1"
322,"MS","1"
322,"MT","1"
322,"NC","1"
322,"ND","1"
322,"NE","1"
322,"NH","0"
322,"NJ","1"
322,"NM","1"
322,"NV","1"
322,"NY","1"
322,"OH","1"
322,"OK","1"
322,"OR","3"
322,"PA","1"
322,"RI","1"
322,"SC","1"
322,"SD","1"
322,"TN","1"
322,"TX","1"
322,"UT","1"
322,"VA","1"
322,"VT","0"
322,"WA","3"
322,"WI","0"
322,"WV","1"
322,"WY","1"
329,"AK","0"
329,"AL","1"
329,"AR","1"
329,"AZ","1"
329,"CA","3"
329,"CO","1"
329,"CT","3"
329,"DE","1"
329,"FL","1"
329,"GA","1"
329,"HI","3"
329,"IA","1"
329,"ID","1"
329,"IL","3"
329,"IN","1"
329,"KS","0"
329,"KY","0"
329,"LA","1"
329,"MA","0"
329,"MD","1"
329,"ME","1"
329,"MI","1"
329,"MN","1"
329,"MO","1"
329,"MS","1"
329,"MT","1"
329,"NC","1"
329,"ND","1"
329,"NE","1"
329,"NH","0"
329,"NJ","1"
329,"NM","1"
329,"NV","1"
329,"NY","1"
329,"OH","1"
329,"OK","1"
329,"OR","3"
329,"PA","1"
329,"RI","1"
329,"SC","1"
329,"SD","1"
329,"TN","1"
329,"TX","1"
329,"UT","1"
329,"VA","1"
329,"VT","0"
329,"WA","1"
329,"WI","0"
329,"WV","1"
329,"WY","1"
336,"AK","0"
336,"AL","1"
336,"AR","1"
336,"AZ","1"
336,"CA","3"
336,"CO","1"
336,"CT","3"
336,"DE","1"
336,"FL","1"
336,"GA","1"
336,"HI","3"
336,"IA","1"
336,"ID","1"
336,"IL","3"
336,"IN","1"
336,"KS","0"
336,"KY","0"
336,"LA","1"
336,"MA","0"
336,"MD","1"
336,"ME","1"
336,"MI","1"
336,"MN","1"
336,"MO","1"
336,"MS","1"
336,"MT","1"
336,"NC","1"
336,"ND","1"
336,"NE","1"
336,"NH","0"
336,"NJ","1"
336,"NM","1"
336,"NV","1"
336,"NY","1"
336,"OH","1"
336,"OK","1"
336,"OR","3"
336,"PA","1"
336,"RI","1"
336,"SC","1"
336,"SD","1"
336,"TN","1"
336,"TX","1"
336,"UT","1"
336,"VA","1"
336,"VT","0"
336,"WA","1"
336,"WI","0"
336,"WV","1"
336,"WY","1"
343,"AK","1"
343,"AL","1"
343,"AR","1"
343,"AZ","1"
343,"CA","3"
343,"CO","1"
343,"CT","3"
343,"DE","1"
343,"FL","1"
343,"GA","1"
343,"HI","3"
343,"IA","1"
343,"ID","1"
343,"IL","3"
343,"IN","1"
343,"KS","1"
343,"KY","0"
343,"LA","1"
343,"MA","0"
343,"MD","1"
343,"ME","1"
343,"MI","1"
343,"MN","1"
343,"MO","1"
343,"MS","1"
343,"MT","1"
343,"NC","1"
343,"ND","1"
343,"NE","1"
343,"NH","0"
343,"NJ","1"
343,"NM","1"
343,"NV","1"
343,"NY","1"
343,"OH","1"
343,"OK","1"
343,"OR","3"
343,"PA","1"
343,"RI","1"
343,"SC","1"
343,"SD","1"
343,"TN","1"
343,"TX","1"
343,"UT","1"
343,"VA","1"
343,"VT","0"
343,"WA","1"
343,"WI","0"
343,"WV","1"
343,"WY","1"
350,"AK","1"
350,"AL","1"
350,"AR","1"
350,"AZ","1"
350,"CA","3"
350,"CO","1"
350,"CT","3"
350,"DE","1"
350,"FL","1"
350,"GA","1"
350,"HI","3"
350,"IA","1"
350,"ID","1"
350,"IL","3"
350,"IN","1"
350,"KS","1"
350,"KY","1"
350,"LA","1"
350,"MA","0"
350,"MD","1"
350,"ME","1"
350,"MI","1"
350,"MN","1"
350,"MO","1"
350,"MS","1"
350,"MT","1"
350,"NC","1"
350,"ND","1"
350,"NE","1"
350,"NH","0"
350,"NJ","1"
350,"NM","1"
350,"NV","1"
350,"NY","1"
350,"OH","1"
350,"OK","1"
350,"OR","3"
350,"PA","1"
350,"RI","1"
350,"SC","1"
350,"SD","1"
350,"TN","1"
350,"TX","1"
350,"UT","1"
350,"VA","1"
350,"VT","0"
350,"WA","1"
350,"WI","0"
350,"WV","1"
350,"WY","1"
357,"AK","1"
357,"AL","1"
357,"AR","1"
357,"AZ","1"
357,"CA","3"
357,"CO","1"
357,"CT","3"
357,"DE","1"
357,"FL","1"
357,"GA","1"
357,"HI","3"
357,"IA","1"
357,"ID","1"
357,"IL","3"
357,"IN","1"
357,"KS","1"
357,"KY","1"
357,"LA","1"
357,"MA","0"
357,"MD","1"
357,"ME","1"
357,"MI","1"
357,"MN","1"
357,"MO","1"
357,"MS","1"
357,"MT","1"
357,"NC","1"
357,"ND","1"
357,"NE","1"
357,"NH","0"
357,"NJ","1"
357,"NM","1"
357,"NV","1"
357,"NY","1"
357,"OH","1"
357,"OK","1"
357,"OR","3"
357,"PA","1"
357,"RI","1"
357,"SC","1"
357,"SD","1"
357,"TN","1"
357,"TX","1"
357,"UT","1"
357,"VA","1"
357,"VT","0"
357,"WA","1"
357,"WI","0"
357,"WV","1"
357,"WY","1"
364,"AK","1"
364,"AL","1"
364,"AR","1"
364,"AZ","1"
364,"CA","3"
364,"CO","1"
364,"CT","3"
364,"DE","1"
364,"FL","1"
364,"GA","1"
364,"HI","3"
364,"IA","1"
364,"ID","1"
364,"IL","3"
364,"IN","1"
364,"KS","1"
364,"KY","1"
364,"LA","1"
364,"MA","0"
364,"MD","1"
364,"ME","1"
364,"MI","1"
364,"MN","1"
364,"MO","1"
364,"MS","1"
364,"MT","1"
364,"NC","1"
364,"ND","1"
364,"NE","1"
364,"NH","0"
364,"NJ","1"
364,"NM","1"
364,"NV","1"
364,"NY","1"
364,"OH","1"
364,"OK","1"
364,"OR","3"
364,"PA","1"
364,"RI","1"
364,"SC","1"
364,"SD","1"
364,"TN","1"
364,"TX","1"
364,"UT","1"
364,"VA","1"
364,"VT","0"
364,"WA","1"
364,"WI","0"
364,"WV","1"
364,"WY","1"
371,"AK","1"
371,"AL","1"
371,"AR","1"
371,"AZ","1"
371,"CA","3"
371,"CO","1"
371,"CT","3"
371,"DE","1"
371,"FL","1"
371,"GA","1"
371,"HI","3"
371,"IA","1"
371,"ID","1"
371,"IL","3"
371,"IN","1"
371,"KS","1"
371,"KY","1"
371,"LA","1"
371,"MA","0"
371,"MD","1"
371,"ME","1"
371,"MI","1"
371,"MN","1"
371,"MO","1"
371,"MS","1"
371,"MT","1"
371,"NC","1"
371,"ND","1"
371,"NE","1"
371,"NH","0"
371,"NJ","1"
371,"NM","1"
371,"NV","3"
371,"NY","1"
371,"OH","1"
371,"OK","1"
371,"OR","3"
371,"PA","1"
371,"RI","1"
371,"SC","1"
371,"SD","1"
371,"TN","1"
371,"TX","1"
371,"UT","1"
371,"VA","1"
371,"VT","0"
371,"WA","1"
371,"WI","0"
371,"WV","1"
371,"WY","1"
378,"AK","1"
378,"AL","1"
378,"AR","1"
378,"AZ","1"
378,"CA","3"
378,"CO","1"
378,"CT","3"
378,"DE","1"
378,"FL","1"
378,"GA","1"
378,"HI","3"
378,"IA","1"
378,"ID","1"
378,"IL","3"
378,"IN","1"
378,"KS","1"
378,"KY","1"
378,"LA","1"
378,"MA","0"
378,"MD","1"
378,"ME","1"
378,"MI","1"
378,"MN","1"
378,"MO","1"
378,"MS","1"
378,"MT","1"
378,"NC","1"
378,"ND","1"
378,"NE","1"
378,"NH","0"
378,"NJ","1"
378,"NM","1"
378,"NV","3"
378,"NY","1"
378,"OH","1"
378,"OK","1"
378,"OR","3"
378,"PA","1"
378,"RI","1"
378,"SC","1"
378,"SD","1"
378,"TN","1"
378,"TX","1"
378,"UT","1"
378,"VA","1"
378,"VT","0"
378,"WA","1"
378,"WI","0"
378,"WV","1"
378,"WY","1"
385,"AK","1"
385,"AL","1"
385,"AR","1"
385,"AZ","1"
385,"CA","3"
385,"CO","1"
385,"CT","3"
385,"DE","1"
385,"FL","1"
385,"GA","1"
385,"HI","3"
385,"IA","1"
385,"ID","1"
385,"IL","3"
385,"IN","1"
385,"KS","1"
385,"KY","1"
385,"LA","1"
385,"MA","0"
385,"MD","1"
385,"ME","1"
385,"MI","1"
385,"MN","1"
385,"MO","1"
385,"MS","1"
385,"MT","1"
385,"NC","1"
385,"ND","1"
385,"NE","1"
385,"NH","0"
385,"NJ","1"
385,"NM","1"
385,"NV","3"
385,"NY","1"
385,"OH","1"
385,"OK","1"
385,"OR","3"
385,"PA","1"
385,"RI","1"
385,"SC","1"
385,"SD","1"
385,"TN","1"
385,"TX","1"
385,"UT","1"
385,"VA","1"
385,"VT","0"
385,"WA","1"
385,"WI","0"
385,"WV","1"
385,"WY","1"
392,"AK","0"
392,"AL","0"
392,"AR","1"
392,"AZ","1"
392,"CA","1"
392,"CO","1"
392,"CT","1"
392,"DE","1"
392,"FL","1"
392,"GA","1"
392,"HI","1"
392,"IA","0"
392,"ID","0"
392,"IL","1"
392,"IN","1"
392,"KS","0"
392,"KY","0"
392,"LA","0"
392,"MA","0"
392,"MD","0"
392,"ME","0"
392,"MI","0"
392,"MN","0"
392,"MO","0"
392,"MS","0"
392,"MT","0"
392,"NC","0"
392,"ND","0"
392,"NE","0"
392,"NH","0"
392,"NJ","0"
392,"NM","1"
392,"NV","3"
392,"NY","1"
392,"OH","0"
392,"OK","0"
392,"OR","1"
392,"PA","0"
392,"RI","1"
392,"SC","1"
392,"SD","0"
392,"TN","0"
392,"TX","0"
392,"UT","0"
392,"VA","1"
392,"VT","0"
392,"WA","1"
392,"WI","0"
392,"WV","1"
392,"WY","0"
399,"AK","0"
399,"AL","0"
399,"AR","1"
399,"AZ","1"
399,"CA","1"
399,"CO","1"
399,"CT","1"
399,"DE","1"
399,"FL","1"
399,"GA","1"
399,"HI","1"
399,"IA","0"
399,"ID","0"
399,"IL","1"
399,"IN","1"
399,"KS","0"
399,"KY","0"
399,"LA","0"
399,"MA","0"
399,"MD","0"
399,"ME","0"
399,"MI","0"
399,"MN","0"
399,"MO","0"
399,"MS","0"
399,"MT","0"
399,"NC","0"
399,"ND","0"
399,"NE","0"
399,"NH","0"
399,"NJ","0"
399,"NM","1"
399,"NV","3"
399,"NY","1"
399,"OH","0"
399,"OK","0"
399,"OR","1"
399,"PA","0"
399,"RI","1"
399,"SC","0"
399,"SD","0"
399,"TN","0"
399,"TX","0"
399,"UT","0"
399,"VA","1"
399,"VT","0"
399,"WA","1"
399,"WI","0"
399,"WV","1"
399,"WY","0"
406,"AK","0"
406,"AL","0"
406,"AR","1"
406,"AZ","1"
406,"CA","1"
406,"CO","1"
406,"CT","1"
406,"DE","1"
406,"FL","1"
406,"GA","1"
406,"HI","1"
406,"IA","0"
406,"ID","1"
406,"IL","1"
406,"IN","1"
406,"KS","0"
406,"KY","0"
406,"LA","0"
406,"MA","0"
406,"MD","0"
406,"ME","0"
406,"MI","0"
406,"MN","0"
406,"MO","0"
406,"MS","0"
406,"MT","0"
406,"NC","0"
406,"ND","0"
406,"NE","0"
406,"NH","0"
406,"NJ","0"
406,"NM","1"
406,"NV","3"
406,"NY","1"
406,"OH","0"
406,"OK","0"
406,"OR","1"
406,"PA","0"
406,"RI","1"
406,"SC","0"
406,"SD","0"
406,"TN","0"
406,"TX","0"
406,"UT","0"
406,"VA","1"
406,"VT","0"
406,"WA","1"
406,"WI","0"
406,"WV","1"
406,"WY","0"
413,"AK","0"
413,"AL","0"
413,"AR","1"
413,"AZ","1"
413,"CA","1"
413,"CO","1"
413,"CT","1"
413,"DE","1"
413,"FL","1"
413,"GA","1"
413,"HI","1"
413,"IA","0"
413,"ID","1"
413,"IL","1"
413,"IN","1"
413,"KS","0"
413,"KY","0"
413,"LA","0"
413,"MA","0"
413,"MD","0"
413,"ME","0"
413,"MI","0"
413,"MN","0"
413,"MO","0"
413,"MS","0"
413,"MT","0"
413,"NC","0"
413,"ND","0"
413,"NE","0"
413,"NH","0"
413,"NJ","0"
413,"NM","1"
413,"NV","3"
413,"NY","1"
413,"OH","0"
413,"OK","0"
413,"OR","1"
413,"PA","0"
413,"RI","1"
413,"SC","0"
413,"SD","0"
413,"TN","0"
413,"TX","0"
413,"UT","0"
413,"VA","1"
413,"VT","0"
413,"WA","1"
413,"WI","0"
413,"WV","1"
413,"WY","0"
420,"AK","0"
420,"AL","0"
420,"AR","1"
420,"AZ","0"
420,"CA","1"
420,"CO","1"
420,"CT","1"
420,"DE","1"
420,"FL","0"
420,"GA","1"
420,"HI","1"
420,"IA","0"
420,"ID","1"
420,"IL","1"
420,"IN","1"
420,"KS","0"
420,"KY","0"
420,"LA","0"
420,"MA","0"
420,"MD","0"
420,"ME","0"
420,"MI","0"
420,"MN","0"
420,"MO","0"
420,"MS","0"
420,"MT","0"
420,"NC","0"
420,"ND","0"
420,"NE","0"
420,"NH","0"
420,"NJ","0"
420,"NM","1"
420,"NV","3"
420,"NY","1"
420,"OH","0"
420,"OK","0"
420,"OR","1"
420,"PA","0"
420,"RI","1"
420,"SC","0"
420,"SD","0"
420,"TN","0"
420,"TX","0"
420,"UT","0"
420,"VA","1"
420,"VT","0"
420,"WA","1"
420,"WI","0"
420,"WV","1"
420,"WY","0"
427,"AK","0"
427,"AL","0"
427,"AR","1"
427,"AZ","0"
427,"CA","1"
427,"CO","1"
427,"CT","1"
427,"DE","1"
427,"FL","0"
427,"GA","1"
427,"HI","1"
427,"IA","0"
427,"ID","1"
427,"IL","1"
427,"IN","1"
427,"KS","0"
427,"KY","0"
427,"LA","0"
427,"MA","0"
427,"MD","0"
427,"ME","0"
427,"MI","0"
427,"MN","0"
427,"MO","0"
427,"MS","0"
427,"MT","0"
427,"NC","0"
427,"ND","0"
427,"NE","0"
427,"NH","0"
427,"NJ","0"
427,"NM","1"
427,"NV","0"
427,"NY","0"
427,"OH","0"
427,"OK","0"
427,"OR","1"
427,"PA","0"
427,"RI","1"
427,"SC","0"
427,"SD","0"
427,"TN","0"
427,"TX","0"
427,"UT","0"
427,"VA","1"
427,"VT","0"
427,"WA","1"
427,"WI","0"
427,"WV","1"
427,"WY","0"
434,"AK","0"
434,"AL","0"
434,"AR","1"
434,"AZ","0"
434,"CA","1"
434,"CO","1"
434,"CT","1"
434,"DE","1"
434,"FL","0"
434,"GA","0"
434,"HI","1"
434,"IA","0"
434,"ID","1"
434,"IL","1"
434,"IN","1"
434,"KS","0"
434,"KY","0"
434,"LA","0"
434,"MA","0"
434,"MD","0"
434,"ME","0"
434,"MI","0"
434,"MN","0"
434,"MO","0"
434,"MS","0"
434,"MT","0"
434,"NC","0"
434,"ND","0"
434,"NE","0"
434,"NH","0"
434,"NJ","0"
434,"NM","1"
434,"NV","0"
434,"NY","0"
434,"OH","0"
434,"OK","0"
434,"OR","1"
434,"PA","0"
434,"RI","1"
434,"SC","0"
434,"SD","0"
434,"TN","0"
434,"TX","0"
